,t,vdz_subsurfstor,overland_flow,surf_stor,vdz_et,dom_tot,bndy_flux,exp_wb,dom_tot_chg,diff,pc_diff,prcp_v
57,57,3151249.3423603494,-25.84781051400012,71474.59266945937,-21.642400161009746,3222723.935029809,-47.49021067500986,3222628.9545506863,-47.49026844743639,-5.777242652982295e-05,1.7927110860293827e-09,0.0
58,58,3151080.960766477,-25.903255133458643,71595.48399488446,-21.290107413350594,3222676.4447613615,-47.19336254680924,3222582.0579891456,-47.193409669213,-4.712240375681631e-05,1.4622561321594447e-09,0.0
59,59,3150912.81639437,-25.96016243523807,71716.43495732233,-20.948274665285645,3222629.2513516922,-46.90843710052371,3222535.434440575,-46.90847401646897,-3.691594525889741e-05,1.1455559142767327e-09,0.0
60,60,3150744.907496083,-26.01846952881393,71837.43538159286,-20.72095820704604,3222582.342877676,-46.73942773585997,3222488.864023649,-46.73942629061639,1.4452435763701033e-06,4.4848675584422344e-11,0.0
61,61,3150577.193430745,-26.07798401926353,71958.41002064006,-21.983075012576943,3222535.603451385,-48.06105903184047,3222439.481320383,-48.06107197050005,-1.293865958018614e-05,4.0151753524583095e-10,0.0
62,62,3150408.7229725895,-26.138614239065838,72078.81940682499,-23.367704713279647,3222487.5423794147,-49.50631895234548,3222388.529738796,-49.50632166629657,-2.713951090527189e-06,8.422172141815499e-11,0.0
63,63,3150239.5919686886,-26.20032959067866,72198.44408905985,-24.72166062536641,3222438.0360577484,-50.921990216045074,3222336.1920778444,-50.92198968771845,5.283266233391259e-07,1.6395763565515722e-11,0.0
64,64,3150069.821207458,-26.26332207222034,72317.29286060267,-24.654601151059786,3222387.1140680606,-50.91792322328013,3222285.2782197106,-50.917925126850605,-1.9035704781344975e-06,5.907516913543441e-11,0.0
65,65,3149900.109321924,-26.327571027624764,72436.08682100984,-24.5417554654914,3222336.196142934,-50.86932649311616,3222234.4574919627,-50.869324477855116,2.0152610460399956e-06,6.254234670460886e-11,0.0
66,66,3149730.4807104464,-26.392975056975807,72554.8461080095,-24.759114628210654,3222285.326818456,-51.15208968518646,3222183.0226418483,-51.15208692243323,2.762753233298554e-06,8.574166066561264e-11,0.0
67,67,3149560.4124982054,-26.459641450145305,72673.76223332812,-24.05781375761876,3222234.1747315335,-50.517455207764066,3222133.1400059736,-50.51727035222575,0.00018485553831482093,5.737054624455345e-09,0.0
68,68,3149390.8141639438,-26.527622351419158,72792.84329723776,-23.115786854100108,3222183.6574611813,-49.64340920551926,3222084.3706500805,-49.64340189518407,7.310335192300954e-06,2.2688217785017332e-10,0.0
69,69,3149221.7011797014,-26.597143102854556,72912.31287958466,-20.529795562438085,3222134.014059286,-47.12693866529264,3222039.760193099,-47.1269275220111,1.1143281540171301e-05,3.458455627345666e-10,0.0
70,70,3149053.861784535,-26.667911592051233,73033.02534722889,-18.59747760245372,3222086.887131764,-45.26538919450495,3221996.3563937643,-45.26534880511463,4.038939032113831e-05,1.2535517068785372e-09,0.0
71,71,3148887.524239318,-26.739832430643524,73154.0975436408,-17.92540056110059,3222041.621782959,-44.66523299174412,3221952.291330414,-44.66521955328062,1.3438463497550401e-05,4.170907040960985e-10,0.0
72,72,3148721.692040005,-26.812898690818358,73275.26452340116,-17.18673291105991,3221996.9565634057,-43.999631601878264,3221908.957314706,-43.99961709789932,1.4503978945867857e-05,4.501672498516585e-10,0.0
73,73,3148556.395439775,-26.88706288097359,73396.56150653282,-16.72556922765215,3221952.956946308,-43.612632108625746,3221865.731682099,-43.6126321000047,8.621043434686726e-09,2.6757922746165397e-13,0.0
