,t,vdz_subsurfstor,overland_flow,surf_stor,vdz_et,dom_tot,bndy_flux,exp_wb,dom_tot_chg,diff,pc_diff,prcp_v
55,55,3298075.4193654736,-56.10210482085274,63408.47015942554,-28.252269238256485,3361483.889524899,-84.35437405910922,3361315.1807780447,-84.35437279520556,1.2639036555128769e-06,3.76014621520949e-11,0.0
56,56,3298001.560042646,-56.293745332887255,63397.9751094582,-26.940220327279103,3361399.5351521038,-83.23396566016636,3361233.0672342447,-83.2339521991089,1.3461057463359793e-05,4.004797404434701e-10,0.0
57,57,3297928.5345443045,-56.5022044652005,63387.76665560033,-25.748809957620978,3361316.3011999046,-82.25101442282147,3361151.799183734,-82.25100174779072,1.2675030745867844e-05,3.7710378772378005e-10,0.0
58,58,3297856.269709929,-56.66486191050582,63377.78048822794,-25.17239617702281,3361234.050198157,-81.83725808752862,3361070.375691295,-81.83724877424538,9.313283243272963e-06,2.770927770697879e-10,0.0
59,59,3297784.3978527305,-56.797406540566556,63367.81509665203,-24.61235475212212,3361152.2129493826,-81.40976129268867,3360989.393434275,-81.4097538148053,7.4778833720756666e-06,2.22490537657863e-10,0.0
60,60,3297712.9106548177,-56.9049157281065,63357.89254075026,-24.1636494920232,3361070.803195568,-81.0685652201297,3360908.666070521,-81.06855982681736,5.393312335399969e-06,1.6047185065893733e-10,0.0
61,61,3297641.72597462,-56.9073136095871,63348.0086611212,-25.437403748549887,3360989.734635741,-82.34471735813699,3360825.045210935,-82.34470744756982,9.910567172255469e-06,2.948849475630307e-10,0.0
62,62,3297569.564779361,-56.813268272966184,63337.82514893249,-27.039521928562134,3360907.3899282934,-83.85279020152832,3360739.6843539635,-83.85278412839398,6.0731343438646945e-06,1.8070826408062415e-10,0.0
63,63,3297496.2877703477,-56.65740037993519,63327.24937381717,-28.64211413376631,3360823.537144165,-85.2995145137015,3360652.938124223,-85.2995054279454,9.085756090598807e-06,2.7035686986678546e-10,0.0
64,64,3297421.9221095587,-56.59645386947361,63316.31552917821,-28.62170472490332,3360738.237638737,-85.21815859437693,3360567.8013272043,-85.21815293841064,5.655966290873948e-06,1.683038886654872e-10,0.0
65,65,3297347.4936252707,-56.588037831286535,63305.52586052788,-28.558313374046048,3360653.0194857987,-85.14635120533258,3360482.726786358,-85.14634823566303,2.9696695520442518e-06,8.83703263335669e-11,0.0
66,66,3297273.0469415723,-56.58234075639528,63294.82619599076,-28.89819341343027,3360567.873137563,-85.48053416982555,3360396.9120707875,-85.48053260566667,1.5641588788639638e-06,4.654684907147107e-11,0.0
67,67,3297198.313850583,-56.64327280979897,63284.078754374226,-28.166748751414215,3360482.3926049573,-84.81002156121319,3360312.772564276,-84.81001912010834,2.441104854256082e-06,7.264516786017093e-11,0.0
68,68,3297124.0687951706,-56.77251868762493,63273.51379066642,-27.094377738860523,3360397.582585837,-83.86689642648545,3360229.848794049,-83.86689536180347,1.064681981688409e-06,3.168479626685395e-11,0.0
69,69,3297050.466254485,-57.07239115891778,63263.24943599045,-23.987529641377602,3360313.7156904754,-81.05992080029539,3360151.5958594815,-81.05991019355133,1.0606744055507988e-05,3.156626644041316e-10,0.0
70,70,3296978.853361045,-57.326304874828,63253.80241923664,-21.871879974188165,3360232.655780282,-79.19818484901616,3360074.259422297,-79.19817313551903,1.1713497130472206e-05,3.4860828142786717e-10,0.0
71,71,3296908.9109324114,-57.513427492201494,63244.54667473511,-21.09242957614116,3360153.4576071464,-78.60585706834266,3359996.2459209356,-78.60582914249972,2.7925842942977397e-05,8.311272066711267e-10,0.0
72,72,3296839.522810705,-57.665560820362955,63235.32896729904,-20.241052235020057,3360074.851778004,-77.90661305538302,3359919.038551805,-77.9066131436266,-8.824358133097121e-08,2.6263603473316437e-12,0.0
73,73,3296770.743684876,-57.78091414350885,63226.20147998432,-19.707279755007885,3359996.94516486,-77.48819389851674,3359841.9687647773,-77.48820618446916,-1.22859524225305e-05,3.656705445300258e-10,0.0
74,74,3296702.340025045,-57.87839809212715,63217.116933630605,-19.1407096169144,3359919.4569586758,-77.01910770904155,3359765.4186783037,-77.0191726628691,-6.495382754678758e-05,1.9332846033143506e-09,0.0
75,75,3296634.3296346413,-57.966991901916245,63208.10815137145,-18.55712503507635,3359842.437786013,-76.5241169369926,3359689.389553271,-76.5241158050485,1.131944102894522e-06,3.3691927188692696e-11,0.0
76,76,3296566.7238790686,-58.07156365649596,63199.18979113944,-17.750342862515303,3359765.913670208,-75.82190651901126,3359614.269838691,-75.82192499749362,-1.847848236025129e-05,5.500179745676137e-10,0.0
77,77,3296499.6415081555,-58.1894686533702,63190.450237054894,-16.989319219604127,3359690.0917452103,-75.17878787297433,3359539.734169531,-75.17878780607134,6.69029844857505e-08,1.991433046773853e-12,0.0
78,78,3296432.9274172117,-58.3280400599267,63181.98554019255,-16.267733398675333,3359614.9129574043,-74.59577345860203,3359465.72143746,-74.59574648598209,2.6972619934895192e-05,8.02884213486008e-10,0.0
79,79,3296366.5941573195,-58.50064953874055,63173.723053598864,-15.304029990417186,3359540.3172109183,-73.80467952915774,3359392.707853262,-73.80467812716961,1.4019881291460479e-06,4.1733380139470335e-11,0.0
80,80,3296300.840079629,-58.68541108003397,63165.67245316228,-14.351391541316294,3359466.512532791,-73.03680262135026,3359320.4389270185,-73.03680315101519,-5.296649305819301e-07,1.576702610576523e-11,0.0
81,81,3296235.6517190635,-58.86909357900093,63157.824010576485,-13.453039810047764,3359393.47572964,-72.3221333890487,3359248.831460965,-72.32213528640568,-1.8973569808622415e-06,5.648158490352337e-11,0.0
82,82,3296170.996081414,-58.98383837249182,63150.15751293972,-13.300740599460564,3359321.1535943537,-72.28457897195239,3359176.5844345414,-72.28458084026352,-1.8683111306927458e-06,5.5618127946889204e-11,0.0
83,83,3296106.443467884,-59.05684584437187,63142.42554562953,-13.14579240353633,3359248.8690135134,-72.2026382479082,3359104.463729716,-72.20264554955065,-7.301642455104229e-06,2.1736872234681842e-10,0.0
84,84,3296041.9999288474,-59.10167699735753,63134.66643911624,-13.039505609574888,3359176.666367964,-72.14118260693242,3359032.383996317,-72.14118903968483,-6.432752414298193e-06,1.9150611482479966e-10,0.0
85,85,3295977.6319765677,-59.07429074434189,63126.893202356485,-14.165145829389706,3359104.525178924,-73.2394365737316,3358958.04629287,-73.2394494805485,-1.2906816905911e-05,3.842506136733583e-10,0.0
86,86,3295912.379239772,-58.945785186904686,63118.906489671834,-15.974113758915806,3359031.2857294437,-74.91989894582049,3358881.4459294947,-74.91990100312978,-2.057309288261422e-06,6.124983335611918e-11,0.0
87,87,3295845.83634238,-58.75361409308751,63110.529486060506,-17.604211784377565,3358956.3658284405,-76.35782587746507,3358803.6501761787,-76.35782638425007,-5.06784999743104e-07,1.508825916979463e-11,0.0
88,88,3295778.191710243,-58.55157000452277,63101.81629181338,-18.496760418165135,3358880.0080020563,-77.04833042268791,3358725.9113447913,-77.04832684248686,3.58020105295509e-06,1.0659402247924488e-10,0.0
89,89,3295710.0348031307,-58.382494922569116,63092.92487208321,-18.801177505465837,3358802.959675214,-77.18367242803495,3358648.5923302723,-77.18367251334712,-8.531216622031934e-08,2.540074195768385e-12,0.0
90,90,3295641.770725728,-58.27030433487775,63084.00527697227,-18.890836768760806,3358725.7760027004,-77.16114110363856,3358571.4537107507,-77.16115084616467,-9.742526117406669e-06,2.9007946538229945e-10,0.0
91,91,3295573.435211579,-58.30779065808025,63075.17964027559,-17.544523209164318,3358648.6148518543,-75.85231386724456,3358496.9101979397,-75.85234004724771,-2.6180003146691888e-05,7.795154751280958e-10,0.0
92,92,3295505.9265746935,-58.46451824769279,63066.8359371136,-15.830927597816064,3358572.762511807,-74.29544584550885,3358424.1716231825,-74.2954427790828,3.0664260464163817e-06,9.130550191741643e-11,0.0
93,93,3295439.4568743706,-58.73775194244492,63059.010194657385,-13.288244697836097,3358498.467069028,-72.02599664028102,3358354.4150727307,-72.02599965687841,-3.0165973896600917e-06,8.982367602779536e-11,0.0
94,94,3295374.594594318,-59.0138490648275,63051.8464750532,-10.678832147995774,3358426.441069371,-69.69268121282327,3358287.055701372,-69.6926867859438,-5.57312053217629e-06,1.659512852754737e-10,0.0
95,95,3295311.629015995,-59.22598095957021,63045.11936658993,-10.149212353207206,3358356.748382585,-69.37519331277741,3358217.9980161376,-69.37517313472927,2.0178048146135552e-05,6.008558157348839e-10,0.0
96,96,3295248.8294008486,-59.41177527503004,63038.54380860173,-9.34934983018836,3358287.3732094504,-68.7611251052184,3358149.850963691,-68.76112065417692,4.451041476727369e-06,1.325444567475168e-10,0.0
97,97,3295186.5431345683,-59.467816183543455,63032.06895422815,-10.349299013055823,3358218.612088796,-69.81711519659927,3358078.977868198,-69.817105401773,9.794826269171608e-06,2.916794492841153e-10,0.0
98,98,3295123.6215932565,-59.447778497650795,63025.173390138036,-11.146756646340034,3358148.7949833944,-70.59453514399083,3358007.6059193457,-70.59452890465036,6.239340464730958e-06,1.8580483420384536e-10,0.0
99,99,3295060.2096102224,-59.373339275930405,63017.990844267566,-12.050722565424836,3358078.20045449,-71.42406184135524,3357935.352333847,-71.42405880149454,3.0398607009374246e-06,9.052767197631268e-11,0.0
100,100,3294996.2372998483,-59.317299862450525,63010.53909583986,-12.295890184299765,3358006.7763956883,-71.61319004675029,3357863.5500159785,-71.61318966280669,3.839436004682284e-07,1.1434163263316683e-11,0.0
101,101,3294932.120519708,-59.271664239542815,63003.04268631767,-12.530092540895842,3357935.1632060255,-71.80175678043865,3357791.5596938124,-71.80175543250516,1.3479334910471152e-06,4.014345343014769e-11,0.0
102,102,3294867.8621679023,-59.23564159554968,62995.49928269068,-12.691497805349215,3357863.361450593,-71.9271394008989,3357719.5071746483,-71.92713654367253,2.857226363062182e-06,8.509425391123256e-11,0.0
103,103,3294803.5131817204,-59.33250362941343,62987.921132329066,-11.245720110030344,3357791.4343140493,-70.57822373944377,3357650.2778714187,-70.57821889128536,4.848158411618897e-06,1.443914050123286e-10,0.0
104,104,3294740.0825908137,-59.496879266956604,62980.77350434437,-9.919319965478653,3357720.856095158,-69.41619923243526,3357582.0237051235,-69.41619080211967,8.430315588725534e-06,2.5108293793587215e-10,0.0
105,105,3294677.488697071,-59.683821548383214,62973.95120728493,-8.801463614654649,3357651.439904356,-68.48528516303786,3357514.4693381926,-68.48528100037947,4.162658385098439e-06,1.2398035579929907e-10,0.0
106,106,3294615.597075389,-59.74810328319849,62967.35754796629,-9.274092742272336,3357582.9546233555,-69.02219602547082,3357444.910233329,-69.02219400089234,2.024578478199146e-06,6.030116747495481e-11,0.0
107,107,3294553.418649745,-59.74139876118822,62960.513779609246,-9.721421182696986,3357513.9324293546,-69.46281994388521,3357375.0067891874,-69.46282022353262,-2.7964740922925557e-07,8.329346845787576e-12,0.0
108,108,3294490.9764534407,-59.6895731350799,62953.49315569058,-10.22594906584238,3357444.469609131,-69.91552220092228,3357304.6385636413,-69.91552328877151,-1.087849227587867e-06,3.240245806389743e-11,0.0
109,109,3294428.230666328,-59.59493827873336,62946.32341951421,-11.312157247267267,3357374.5540858423,-70.90709552600063,3357232.7399010304,-70.90708928601816,6.239982468514427e-06,1.8586684188890574e-10,0.0
110,110,3294364.696025015,-59.41902974271779,62938.950971541315,-13.124218509077425,3357303.6469965563,-72.54324825179522,3357158.560502926,-72.54324537841603,2.873379187917635e-06,8.558961800979644e-11,0.0
111,111,3294299.898567171,-59.18656304855875,62931.20518400702,-14.80627666964847,3357231.103751178,-73.99283971820722,3357083.1180759165,-73.99283554311842,4.175088804458937e-06,1.2436656042200866e-10,0.0
112,112,3294234.0168154836,-58.919506135978445,62923.094100151066,-16.319705073685867,3357157.110915635,-75.23921120966432,3357006.632495809,-75.23920861631632,2.593348000345941e-06,7.725179852915225e-11,0.0
113,113,3294167.2015972524,-58.673390393535854,62914.67010976591,-17.350159427838722,3357081.8717070185,-76.02354982137457,3356929.824609271,-76.02354792645201,1.8949225619735444e-06,5.644808384381713e-11,0.0
114,114,3294099.7438132693,-58.29547715048393,62906.10434582259,-19.911433615517247,3357005.848159092,-78.20691076600119,3356849.43433952,-78.20690880576149,1.9602397003382066e-06,5.83952226240941e-11,0.0
115,115,3294030.800528936,-58.2101854044463,62896.84072135016,-18.446360670233528,3356927.6412502863,-76.65654607467982,3356774.3281617677,-76.65654244367033,3.631009491300574e-06,1.0816960380202213e-10,0.0
116,116,3293962.665191149,-58.36559191463571,62888.319516693606,-16.173292792384743,3356850.9847078426,-74.53888470702046,3356701.9069378483,-74.53888528747484,-5.804543832255149e-07,1.7292401867016977e-11,0.0
117,117,3293895.814406588,-58.769718361134174,62880.631415966855,-12.389499844696715,3356776.445822555,-71.15921820583088,3356634.127383817,-71.15922053251415,-2.326683272713126e-06,6.931596308730134e-11,0.0
118,118,3293831.180624725,-59.139525789799535,62874.10597729783,-9.200536170506144,3356705.2866020226,-68.34006196030568,3356568.606507302,-68.34003276051953,2.9199786141020923e-05,8.699296681858959e-10,0.0
119,119,3293769.0169237163,-59.33424665959812,62867.92964554581,-9.09512675213101,3356636.946569262,-68.42937341172913,3356500.0878162207,-68.42937962943688,-6.217707749556212e-06,1.8524378331244219e-10,0.0
120,120,3293706.966028554,-59.44357668657522,62861.551161078554,-9.135469040805372,3356568.5171896326,-68.57904572738059,3356431.3590984317,-68.57904547359794,2.5378264467690315e-07,7.56108549602729e-12,0.0
121,121,3293644.9174686237,-59.462331829903576,62855.02067553517,-9.662587489265537,3356499.938144159,-69.12491931916911,3356361.6883040816,-69.12492075841874,-1.4392496296977697e-06,4.2881243541574345e-11,0.0
122,122,3293582.5502541005,-59.43043265945342,62848.262969300195,-10.15755487981485,3356430.8132234006,-69.58798753926827,3356291.637246416,-69.58798944531009,-1.9060418168237447e-06,5.6790113101956427e-11,0.0
123,123,3293519.892341276,-59.36764529081725,62841.33289267905,-10.664416551523972,3356361.2252339553,-70.03206184234122,3356221.1611086964,-70.03206341667101,-1.5743297865355999e-06,4.690780824513766e-11,0.0
124,124,3293456.9408933907,-59.361474399369115,62834.252277147956,-10.300179933174704,3356291.1931705386,-69.66165433254382,3356151.8698687726,-69.66164743341506,6.899128763393492e-06,2.055666439094501e-10,0.0
125,125,3293394.227965514,-59.38642079362101,62827.30355759122,-9.964497304290628,3356221.531523105,-69.35091809791163,3356082.82969591,-69.35090909712017,9.000791465041402e-06,2.681933647584303e-10,0.0
126,126,3293331.730674297,-59.43152792295506,62820.449939711005,-9.591873115483487,3356152.180614008,-69.02340103843855,3356014.1338202804,-69.02339268941432,8.34902422752748e-06,2.4877798169531136e-10,0.0
127,127,3293269.476653704,-59.49886183224844,62813.680567614676,-9.12343754856539,3356083.1572213187,-68.62229938081383,3355945.9126309915,-68.62229094654322,8.434270611701322e-06,2.5132319862357467e-10,0.0
128,128,3293207.50581508,-59.578817834542654,62807.02911529203,-8.651577011524745,3356014.534930372,-68.2303948460674,3355878.0741493404,-68.23038618545979,8.66060760529308e-06,2.580727730249378e-10,0.0
129,129,3293145.821433502,-62.848091017824714,62800.48311068503,52.90473750906394,3355946.3045441867,-9.943353508760772,3355926.4178263866,-9.943364291451871,-1.0782691099109343e-05,3.213029654593329e-10,98.8848
130,130,3293131.865220199,-61.49912846209071,62804.495959696535,0.1909110270562399,3355936.3611798952,-61.30821743503447,3355813.7447423455,-61.308220114558935,-2.6795244636446114e-06,7.984723430621569e-11,0.0
131,131,3293078.8857062296,-60.64437110665142,62796.16725355121,-5.615429028089392,3355875.0529597807,-66.25980013474081,3355742.533359228,-66.2598004178144,-2.830735894576719e-07,8.435497856097568e-12,0.0
132,132,3293020.5457320507,-60.0852270196551,62788.24742731201,-10.284387733252514,3355808.793159363,-70.36961475290761,3355668.053928056,-70.36961655411869,-1.8012110842846596e-06,5.367667645720231e-11,0.0
133,133,3292957.827307038,-59.664412073066686,62780.596235770696,-11.068246072422175,3355738.4235428087,-70.73265814548886,3355596.958231306,-70.73265335708857,4.788400289612582e-06,1.4269891018546187e-10,0.0
134,134,3292894.8025935604,-59.24288137011683,62772.88829589102,-15.081796858370913,3355667.6908894517,-74.32467822848774,3355519.041533205,-74.32467801775783,2.1072990818993276e-07,6.280098714434533e-12,0.0
